snapped_at,price,market_cap,total_volume
2022-01-01 00:00:00 UTC,1829.4804650569663,326389748.2540645,6658533.777098526
2022-01-02 00:00:00 UTC,1847.0641118488893,327505867.6811264,3509576.6599466046
2022-01-03 00:00:00 UTC,1836.608213578834,327184294.7557842,3232833.26048141
2022-01-04 00:00:00 UTC,1811.7799389702577,322590240.04659927,5404549.516043754
2022-01-05 00:00:00 UTC,1814.661874589958,329631938.9878906,4666493.795976915
2022-01-06 00:00:00 UTC,1826.282804289849,332140740.9761454,12912374.349750841
2022-01-07 00:00:00 UTC,1796.716436227717,320775022.7485418,27119607.81516885
2022-01-08 00:00:00 UTC,1804.6758237217325,325771736.6999146,10338842.41146344
2022-01-09 00:00:00 UTC,1790.4129925179154,323816207.74426395,7412521.691129646
2022-01-10 00:00:00 UTC,1795.144853520831,321852246.44141686,5844239.665255594
2022-01-11 00:00:00 UTC,1805.8809322679153,325870002.9162581,11388306.781836795
2022-01-12 00:00:00 UTC,1823.177478648426,329745182.7233259,6722472.387662913
2022-01-13 00:00:00 UTC,1835.0513759053479,331630055.4401307,8777901.19132354
2022-01-14 00:00:00 UTC,1829.359479875887,330568481.07975674,5782727.392855298
2022-01-15 00:00:00 UTC,1825.8844961775167,329769848.33649534,3914726.747584333
2022-01-16 00:00:00 UTC,1826.4837450612501,329555646.1431782,2785797.4446241916
2022-01-17 00:00:00 UTC,1825.7662876650663,329827595.64961886,1833265.8391104827
2022-01-18 00:00:00 UTC,1827.0962645457137,330120409.59336007,4507951.380883961
2022-01-19 00:00:00 UTC,1820.282906429632,328942167.6460823,5676014.289557905
2022-01-20 00:00:00 UTC,1848.9242962502358,333683548.80621475,8933087.82671275
2022-01-21 00:00:00 UTC,1840.5799162491412,332917952.4508869,9567320.083882261
2022-01-22 00:00:00 UTC,1823.1670260823037,331908325.59836394,21649230.272934582
2022-01-23 00:00:00 UTC,1845.2163389609946,335813392.62603074,22603006.53002931
2022-01-24 00:00:00 UTC,1848.637260609632,336323977.8272746,12322740.545285292
2022-01-25 00:00:00 UTC,1857.7265115752004,337670248.52142,21022140.478250466
2022-01-26 00:00:00 UTC,1861.3560592294887,340732542.11318,14240571.374387024
2022-01-27 00:00:00 UTC,1824.2047366412612,339064825.2491269,22535857.822594993
2022-01-28 00:00:00 UTC,1812.3318400977807,343646070.5524855,14910596.788895587
2022-01-29 00:00:00 UTC,1800.1904043072338,349669498.2759228,11699258.070475178
2022-01-30 00:00:00 UTC,1802.5500250124862,350319114.9145856,7064637.239089926
